Venue Name,Status,Address,Latitude,Longitude,Usage Count,Genres,Examples
"모카클래스",OK,"서울",37.5668260046608,126.978652258309,1192,"class","[샾로맨티시스트]타로카드 원데이 기초부터 실전까지(서울일정); [샾로맨티시스트]타로카드 원데이 기초부터 실전까지 (부산출장); 페이퍼플라워  클래스"
"전북특별자치도 전주시 완산구 바람쐬는길 21 전주자연생태박물관 전주자연생태관",MISSING_ENTRY,"",,,1,"museum","전주자연생태관"
"서울특별시 송파구 송파대로28길 28 해양환경공단",MISSING_ENTRY,"",,,1,"kids","키즈마린파크"
"서울특별시 종로구 인사동길 35-4 4-6층",MISSING_ENTRY,"",,,1,"museum","뮤지엄김치간"
"서울특별시 마포구 월드컵북로 400 서울산업진흥원 한국영상자료원 1층",MISSING_ENTRY,"",,,1,"museum","한국영화박물관"
"경상북도 영양군 입암면 영양로 963 영양산촌생활박물관",MISSING_ENTRY,"",,,1,"museum","영양산촌생활박물관"
"전북특별자치도 김제시 부량면 벽골제로 442 벽골제농경문화박물관",MISSING_ENTRY,"",,,1,"museum","벽골제농경문화박물관"
"전라북도 군산시 구영7길 37",MISSING_ENTRY,"",,,1,"museum","테디베어뮤지엄 군산"
"제주특별자치도 서귀포시 안덕면 신화역사로 15 오설록 오설록",MISSING_ENTRY,"",,,1,"museum","오설록 티 뮤지엄"
"전북특별자치도 전주시 완산구 쑥고개로 249 국립전주박물관 국립전주박물관",MISSING_ENTRY,"",,,1,"museum","국립전주박물관"
"전북특별자치도 완주군 이서면 농생명로 166 국립농업과학원 곤충박물관",MISSING_ENTRY,"",,,1,"museum","농촌진흥청 국립농업과학원 곤충박물관"
"서울특별시 종로구 우정국로 55 조계사 불교중앙박물관",MISSING_ENTRY,"",,,1,"museum","불교중앙박물관"
"전라남도 화순군 백아면 서유리 산150-1",MISSING_ENTRY,"",,,1,"museum","서유리공룡발자국화석산지"
"서울특별시 종로구 세종대로 175 세종문화회관 미술관",MISSING_ENTRY,"",,,1,"museum","세종문화회관 미술관"
"강원특별자치도 춘천시 신북읍 신샘밭로 1128 소양강 물문화관 B1층~3층",MISSING_ENTRY,"",,,1,"museum","K-water 소양강댐 물문화관"
"경기도 양평군 강하면 강남로 267",MISSING_ENTRY,"",,,1,"museum","기흥성 뮤지엄"
"인천광역시 강화군 강화읍 남문안길 35",MISSING_ENTRY,"",,,1,"museum","동광직물 생활문화센터"
"전라남도 해남군 송지면 땅끝마을길 89 땅끝해양사자연박물관",MISSING_ENTRY,"",,,1,"museum","땅끝해양자연사박물관"
"경기도 의정부시 호국로 1314 파발119지역대",MISSING_ENTRY,"",,,1,"museum","의정부시 퓨전문화관광홍보관"
"충청남도 서산시 잠홍2길 65 서해안 안전체험관 서해안 안전체험관",MISSING_ENTRY,"",,,1,"museum","서해안안전체험관"
"경기도 안성시 보개면 보개산로 147-156 안성환경교육센터",MISSING_ENTRY,"",,,1,"museum","안성환경교육센터"
"부산광역시 사하구 낙동남로 1191 부산현대미술관",MISSING_ENTRY,"",,,1,"museum","부산현대미술관"
"부산광역시 중구 대청로 112",MISSING_ENTRY,"",,,1,"museum","부산근현대역사관 본관"
"경기도 양평군 서종면 소나기마을길 24 산 74",MISSING_ENTRY,"",,,1,"museum","황순원문학촌소나기마을"
"전북특별자치도 전주시 완산구 태조로 15 공예품전시관 공예품전시관",MISSING_ENTRY,"",,,1,"museum","전주공예품전시관"
"인천광역시 미추홀구 수봉안길 84 자유총연맹",MISSING_ENTRY,"",,,1,"museum","인천통일관"
"부산광역시 중구 대청로126번길 12 부산영화체험박물관 부산영화체험박물관",MISSING_ENTRY,"",,,1,"museum","부산영화체험박물관"
"경상남도 고성군 고성읍 동해로 115",MISSING_ENTRY,"",,,1,"museum","고성생태학습관"
"제주특별자치도 제주시 1100로 3198-8 NXC센터",MISSING_ENTRY,"",,,1,"museum","넥슨컴퓨터박물관"
"전북특별자치도 부안군 변산면 새만금로 29-7 국립새만금간척박물관 새만금간척박물관",MISSING_ENTRY,"",,,1,"museum","국립새만금간척박물관"
"울산광역시 남구 남부순환도로 111 울산광역시교육연구정보원, 울산과학관",MISSING_ENTRY,"",,,1,"museum","울산과학관"
"충청남도 계룡시 신도안면 송정길 174 계룡시청소년수련관",MISSING_ENTRY,"",,,1,"museum","계룡시 청소년 별마루센터"
"강원특별자치도 인제군 기린면 상하답로 130 클래식카박물관",MISSING_ENTRY,"",,,1,"museum","인제스피디움 클래식카박물관"
"전라남도 목포시 남농로 136",MISSING_ENTRY,"",,,1,"museum","국립해양문화재연구소&해양유물전시관"
"강원특별자치도 삼척시 엑스포로 69 삼척어린이과학놀이체험관",MISSING_ENTRY,"",,,1,"museum","삼척 어린이과학놀이체험관"
"강원특별자치도 횡성군 갑천면 갑천로690번길 156",MISSING_ENTRY,"",,,1,"museum","홀로세생태보존연구소"
"경상남도 창원시 성산구 용호로 96",MISSING_ENTRY,"",,,1,"museum","자연사랑학습장"
"인천광역시 중구 월미로 222 1층 드림닥터 인천점",MISSING_ENTRY,"",,,1,"museum","드림닥터 의사직업체험 인천점"
"충청남도 예산군 대흥면 임존성길 110-16 봉수산 수목원 곤충생태관",MISSING_ENTRY,"",,,1,"museum","봉수산 곤충생태관"
"강원특별자치도 강릉시 난설헌로 131 강릉녹색도시 체험센터",MISSING_ENTRY,"",,,1,"museum","강릉메타버스체험관"
"제주특별자치도 제주시 명림로 430 제주4.3평화기념관 제주 4.3 어린이체험관",MISSING_ENTRY,"",,,1,"museum","제주4.3어린이체험관"
"경기도 양주시 화합로1426번길 90 양주체육복지센터 2층 양주시VR체험관",MISSING_ENTRY,"",,,1,"museum","양주시 VR체험관"
"경기도 고양시 일산동구 중앙로 1036 베스트 고양터미널 지하1층",MISSING_ENTRY,"",,,1,"museum","드림닥터 의사직업체험 일산점"
"경상남도 밀양시 밀양대공원로 112",MISSING_ENTRY,"",,,1,"museum","밀양 아리랑전시관"
"강원특별자치도 강릉시 수리골길 102 강릉아레나 1층",MISSING_ENTRY,"",,,1,"museum","강릉올림픽뮤지엄"
"경상남도 거제시 일운면 지세포해안로 15 거제씨월드 거제씨월드",MISSING_ENTRY,"",,,1,"kids","거제씨월드"
"경기도 가평군 가평읍 자라섬로 64 이화원 이화원생태문화전시관",MISSING_ENTRY,"",,,1,"museum","이화원생태문화전시관"
"경기도 안성시 공도읍 서동대로 3930-39 1동 3층 103호",MISSING_ENTRY,"",,,1,"museum","글로우사파리 판다100"
"충청북도 충주시 살미면 월악로 432 충주커피박물관",MISSING_ENTRY,"",,,1,"museum","충주커피박물관"
"경상남도 남해군 설천면 노량리 거북선전시관",MISSING_ENTRY,"",,,1,"museum","거북선전시관"
"경상남도 남해군 고현면 남해대로 3817 공중화장실 이순신영상관",MISSING_ENTRY,"",,,1,"museum","이순신영상관"
"경상남도 남해군 남해읍 남해대로 2745 남해유배문학관 남해유배문학관",MISSING_ENTRY,"",,,1,"museum","남해유배문학관"
"경기도 수원시 권선구 수인로 291 서수원버스터미널 이마트2층",MISSING_ENTRY,"",,,1,"museum","드림닥터 의사직업체험 이마트 서수원점"
"제주특별자치도 제주시 일주동로 17 국립제주박물관",MISSING_ENTRY,"",,,1,"museum","국립제주박물관 어린이박물관"
"서울특별시 중구 소공로 51 (주)우리은행본점",MISSING_ENTRY,"",,,1,"museum","우리1899"
"대구광역시 동구 팔공로 227",MISSING_ENTRY,"",,,1,"museum","대구섬유박물관"
"강원특별자치도 태백시 평화길 15 한국안전체험관",MISSING_ENTRY,"",,,1,"museum","365세이프타운"
"부산광역시 부산진구 백양대로 227 한국신발관",MISSING_ENTRY,"",,,1,"museum","한국신발관"
"전북특별자치도 전주시 완산구 완산5길 70 완산벙커 더 스페이스",MISSING_ENTRY,"",,,1,"museum","완산벙커 더 스페이스"
"서울특별시 강남구 강남대로 350 1.2층 UX스튜디오 서울",MISSING_ENTRY,"",,,1,"museum","UX스튜디오 서울"
"경기도 의정부시 호국로 1287 3층",MISSING_ENTRY,"",,,1,"museum","경기도교육청 학생건강증진센터"
"인천광역시 중구 자유공원로 12 인천학생교육문화회관",MISSING_ENTRY,"",,,1,"museum","인천광역시교육청 독도체험관"
"충청남도 서산시 부석면 무학로 152-13 서해미술관",MISSING_ENTRY,"",,,1,"museum","서해미술관"
"제주특별자치도 서귀포시 안덕면 한창로 243",MISSING_ENTRY,"",,,1,"museum","피규어뮤지엄제주"
"강원특별자치도 인제군 상남면 미덕길 253 인제곤충바이오센터",MISSING_ENTRY,"",,,1,"museum","인제곤충바이오센터"
"희소식",MISSING_ENTRY,"",,,1,"food","희소식"
"카페 엠에프티",MISSING_ENTRY,"",,,1,"food","카페 엠에프티"
"꼬망티지",MISSING_ENTRY,"",,,1,"food","꼬망티지"
"보신각",MISSING_ENTRY,"",,,1,"unknown","2025 제야의 종 타종행사"
"스타광장",MISSING_ENTRY,"",,,1,"concert","[서대문구] 2026 신촌카운트다운콘서트"
"공간아울",MISSING_ENTRY,"",,,1,"unknown","제1회 대중연모노드라마페스타"
"세종로공원",MISSING_ENTRY,"",,,1,"leisure","2025 K-FOOD 페스티벌 [넉넉]"
"구립영등포아트스퀘어",MISSING_ENTRY,"",,,1,"exhibition","[영등포문화재단] 2025 현대미술기획전 [표면 없는 두께]"
"갤러리 플래닛",MISSING_ENTRY,"",,,1,"exhibition","거인의 식탁 Feast of the Giant, 김진 개인전"
"홍익대학교 박물관",MISSING_ENTRY,"",,,1,"exhibition","홍익대학교박물관 기획전 [백색 이후 1975-1995]"
"이호철북콘서트홀",MISSING_ENTRY,"",,,1,"unknown","[신청 마감] 문예북흥 No.53 - 새해 첫 문예북흥은 황석영과 함께, 수령 600년 팽나무 『할매』가 기억하는 생성과 소멸의 시간을."
"양재천수변문화쉼터",MISSING_ENTRY,"",,,1,"unknown","[강남문화재단] 양재천 수변 문화 쉼터 토요 콘텐츠 시리즈 [도심 속 작은 쉼, 문화로 물들다]"
"국립대한민국임시정부기념관",MISSING_ENTRY,"",,,1,"unknown","[국립대한민국임시정부기념관] 임시의정원에서 국회로"
"서울책보고",MISSING_ENTRY,"",,,1,"unknown","[서울책보고] 북토크 [나로 살 결심] 문유석 작가"
"구로아트밸리예술극장",MISSING_ENTRY,"",,,1,"classic","[구로문화재단] 2026 구로문화재단 신년음악회"
"심산기념문화센터",MISSING_ENTRY,"",,,1,"exhibition","[서초문화재단] 서리풀 휴(休) 갤러리 [서리풀페스티벌 사생대회 수상작 전시]"
"성동구립도서관",MISSING_ENTRY,"",,,1,"unknown","[성동구립도서관] 1월 영어스토리텔링 수업"
"대학로예술극장",MISSING_ENTRY,"",,,1,"theater","달나라동백꽃 [풀(POOL)] - 2025 창작산실 올해의신작 연극"
"청계광장",MISSING_ENTRY,"",,,1,"leisure","2025 서울빛초롱축제"
"탈영역우정국",MISSING_ENTRY,"",,,1,"exhibition","전시 [하이퍼에코 Hyperecho]"
"홍대 인사이터 홈",MISSING_ENTRY,"",,,1,"unknown","1인가구 세미나 [혼삶 모먼트 : 잘 살고 있나요?]"
"선농단역사문화관",MISSING_ENTRY,"",,,1,"unknown","[동대문문화재단] 동행: 동대문에 퍼지는 음악의 향기"
"한솥아트스페이스",MISSING_ENTRY,"",,,1,"exhibition","[한솥아트스페이스] 김재명 개인전 [자연 곁에서 : BESIDE NATURE] from.연우진"
"미림아트",MISSING_ENTRY,"",,,1,"unknown","[백일몽 | Daydreamin’] - 어떤 도시의 기록"
"서울특별시동부권직장맘지원센터",MISSING_ENTRY,"",,,1,"class","[서울시동부권직장맘지원센터] 1월 노동법률교육 [직장맘·대디가 알아야 할 2026년 모·부성보호제도 개정법]"
"서초문화예술회관",MISSING_ENTRY,"",,,1,"classic","[서초문화원] 2026 신년음악회 [서초, 국악 : 새 빛의 울림]"
"코지모임공간 신촌점",MISSING_ENTRY,"",,,1,"unknown","신촌 리빙랩(Living-Lab) 1기 [사이클(Cycle): 기후위기 시대, 순환하는 물질과 연결되는 존재]"
"구로창의아트홀",MISSING_ENTRY,"",,,1,"theater","청각장애 아동·청소년 연극 [미로의 백화점]"
"송파 청년아티스트센터",MISSING_ENTRY,"",,,1,"unknown","[송파 청년아티스트센터] 예술가와 함께하는 풍납 탐구 생활 1월 프로그램"
"만천명월예술인家",MISSING_ENTRY,"",,,1,"class","[금천문화재단] 2025 만천명월예술인家 예술인 대상 AI 워크숍 [AI 예술인가] 온라인 교육 결과전"
"가나아트센터",MISSING_ENTRY,"",,,1,"unknown","[강북문화재단] 2026 강북구립청소년오케스트라 정기연주회"
"서소문성지 역사박물관",MISSING_ENTRY,"",,,1,"unknown","데비 한 초대전 [Odyssey of Becoming: SHADOW PEOPLE]"
"이스랏아트룸",MISSING_ENTRY,"",,,1,"exhibition","erased, emerged : 유현경 개인전"
"우리소리도서관",MISSING_ENTRY,"",,,1,"class","[종로문화재단] 2026 궁중무용 [춘앵전] 교사연수 오픈클래스"
"상도어울마당 아트홀",MISSING_ENTRY,"",,,1,"concert","[동작문화재단] 2026 상도어울마당 아트홀 상반기 정기 기획공연 '아트 박스 콘서트' 1회차 [손영춘의 인생 모노드라마]"
"본동어울마당 아트홀",MISSING_ENTRY,"",,,1,"concert","[동작문화재단] 2026 본동어울마당 아트홀 상반기 정기 기획공연 '본동 세레나데' 1회차 [삼태기의 시니어 청춘 콘서트]"
"중랑청소년문화예술창작센터",MISSING_ENTRY,"",,,1,"unknown","[중랑청소년문화예술창작센터] 1월 아트청 프로그램 안내"
"국립서울현충원",MISSING_ENTRY,"",,,1,"musical","뮤지컬 [여명의 눈동자]"
"망원한강공원",MISSING_ENTRY,"",,,1,"leisure","2025 한강페스티벌 겨울 [산타클로스의 비밀 작전]"
"어린이청소년 국학도서관",MISSING_ENTRY,"",,,1,"class","[어린이청소년국학도서관] 겨울방학 특강 [성균관대학교와 함께하는 문해력 향상교실]"
"아트선재센터",MISSING_ENTRY,"",,,1,"class","[대우재단 시민강좌] 위기미디어의 세 가지 국면"
"노화랑",MISSING_ENTRY,"",,,1,"unknown","[노화랑] 김성복 [그리움의 그림자]"
"연세대학교 이윤재관(622)",MISSING_ENTRY,"",,,1,"class","[연세대학교 미래교육원] 2026학년도 1학기 원데이클래스"
"온쉼표",MISSING_ENTRY,"",,,1,"concert","가온소리 1주년 기념 콘서트"
"별관",MISSING_ENTRY,"",,,1,"unknown","별관 기금마련전 [새의 선물 : Borderline]"
"서울광장",MISSING_ENTRY,"",,,1,"unknown","2025-2026 서울광장 스케이트장"
"에브리데이몬데이 갤러리",MISSING_ENTRY,"",,,1,"exhibition","김희수 개인전 [끝내 내가 보고 싶은 것]"
"공평도시유적전시관",MISSING_ENTRY,"",,,1,"exhibition","[공평도시유적전시관] 2025년 기획전시 [서울YMCA, 청년이 만든 시민의 역사]"
"서울외국인주민센터",MISSING_ENTRY,"",,,1,"leisure","[서울외국인주민센터] 세계문화체험 [일상 속 세계정거장] 이슬람문화편"
"크리스프 웨지",MISSING_ENTRY,"",,,1,"exhibition","[크리스프 웨지] 김륜아 개인전: 날개와 다리"
"지우헌",MISSING_ENTRY,"",,,1,"exhibition","디자인하우스 사진부 x 라보엘 빈티지 [Editorial Home]"
"서울시립 남서울미술관",MISSING_ENTRY,"",,,1,"exhibition","[서울시립 남서울미술관] 전국광: 쌓는 친구, 허무는 친구"
"서울시립 미술아카이브",MISSING_ENTRY,"",,,1,"exhibition","[서울시립 미술아카이브] 다시, 지구: 다른 감각으로 응답하기"
"금천구립독산도서관",MISSING_ENTRY,"",,,1,"leisure","[금천문화재단] 그림책 아트 체험 [꼬마 정원사의 비밀 책방]"
"통인화랑",MISSING_ENTRY,"",,,1,"unknown","민경숙 초대전"
"성북여성문화센터",MISSING_ENTRY,"",,,1,"class","[성북여성문화센터] 2025학년도 학력인정 문해교육"
"서울문화예술교육센터 양천",MISSING_ENTRY,"",,,1,"class","2026 서울문화예술교육센터 양천 [모두의 아뜰리에] 상설 체험 프로그램 [종이로 팝(Pop)! 상상으로 업(Up)!]"
